location_id,latitude,longitude,dist_road_m,dist_hospital_m,dist_school_m,dist_police_m,dist_market_m,flood_risk,land_use_class,dist_landuse_commercial_m,population_density,elevation_m,label
1508,19.213956399999937,72.87133299999991,10.198691936664437,126.4022696120358,152045.11117255015,153134.66168164398,153014.7704237509,0.0,residential,334.7467904613174,,,1
1509,19.218956399999936,72.87133299999991,16.870062438191518,103.90675094012204,151492.20050133517,152581.5552439309,152461.6956121895,0.0,park,525.4044470498094,,,1
1510,19.22395639999993,72.87133299999991,9.891949706116774,468.1820005557696,150939.2944788986,152028.45200789973,151908.6242331465,0.0,residential,786.0330298754691,,,1
1511,19.22895639999993,72.87133299999991,44.18789344909822,868.2500597859638,150386.39315956165,151475.3520116466,151355.55632727663,0.0,park,1230.1285261941275,,,1
1512,19.233956399999933,72.87133299999991,4.148201284685893,535.0025270082327,149833.4965984477,150922.2552938267,150802.49193583184,0.0,forest,1550.0414468696,,,1
1513,19.23895639999993,72.87133299999991,17.815704619105635,558.7919402348348,149280.6048514988,150369.16189366602,150249.43110067348,0.0,scrub,1276.6035229784138,,,1
1514,19.24395639999993,72.87133299999991,7.238604393482067,389.0781926298227,148727.71797548627,149816.07185096777,149696.37386427925,0.0,residential,965.9086332952344,,,1
1515,19.24895639999993,72.87133299999991,5.742143148027591,389.349670300804,148174.8360280322,149262.9852061285,149143.32026976053,0.0,residential,898.1114936995541,,,1
1516,19.25395639999993,72.87133299999991,15.02094785074648,288.06220940796766,147621.9590676213,148709.9020001456,148590.27036087017,0.0,industrial,1137.1764038473518,,,1
1517,19.258956399999928,72.87133299999991,63.77273559908792,727.1698772145587,147069.0871536172,148156.82227462827,148037.2241820146,0.0,residential,1546.828425178897,,,1
1518,19.263956399999927,72.87133299999991,291.7010210816422,1034.9596023950887,146516.22034628232,147603.7460718124,147484.18177826918,0.0,industrial,2017.750083513229,,,1
1520,18.8939564,72.8763329999999,4823.300604925964,5603.509971374757,187418.50641269705,188521.4302269969,188399.3325747889,0.0,military,5407.982245271976,,,0
1521,18.8989564,72.8763329999999,4454.318664379098,5304.741898596285,186865.3245832842,187968.12978984197,187846.0513022026,0.0,military,5143.011151262314,,,0
1522,18.9039564,72.8763329999999,4115.947933620129,5049.1736482531605,186312.14474958053,187414.8306448745,187292.7714342627,0.0,military,4865.170756170952,,,0
1523,18.9089564,72.8763329999999,3828.0546037905697,4843.648281708358,185758.96693183447,186861.5328059772,186739.49298586007,0.0,military,4523.311526419842,,,0
1524,18.9139564,72.8763329999999,3602.760005235086,4558.890540149312,185205.7911505374,186308.23628719876,186186.21597206403,0.0,military,4212.915901333206,,,0
1525,18.918956399999995,72.8763329999999,3452.341398124388,4276.438114648484,184652.6174264289,185754.94110275788,185632.94040812596,0.0,military,3955.186778516831,,,0
1526,18.923956399999994,72.8763329999999,3386.790130977428,4050.3417622261777,184099.4457804965,185201.647267042,185079.6663094784,0.0,military,3761.1354913678815,,,0
1527,18.928956399999997,72.8763329999999,3395.334703604612,3890.4395901281514,183546.2762339824,184648.35479461277,184526.3936917408,0.0,military,3641.659490323857,,,0
1528,18.933956399999992,72.8763329999999,3398.049563422182,3805.085979267701,182993.10880838629,184095.06370020733,183973.1225707209,0.0,industrial,3600.3542303925237,,,0
1529,18.93895639999999,72.8763329999999,3274.6948967933445,3799.308703836911,182439.94352546916,183541.7739987413,183419.8529624181,0.0,industrial,3638.52382321256,,,0
1530,18.94395639999999,72.8763329999999,3108.910715594579,3873.46396364654,181886.7804072572,182988.4857053112,182866.5848830257,0.0,industrial,3734.8787443802817,,,0
1531,18.94895639999999,72.8763329999999,2876.329332061871,3962.6482359964734,181333.61947604697,182435.1988351982,182313.3183489352,0.0,industrial,3697.410821578781,,,0
1532,18.95395639999999,72.8763329999999,2731.196767161082,3895.350837160911,180780.4607544061,181881.91340386777,181760.05337673597,0.0,industrial,3742.363458447785,,,0
1533,18.958956399999987,72.8763329999999,2681.206423894693,3553.538980035198,180227.30426518296,181328.6294269779,181206.7899832237,0.0,industrial,3570.033204717031,,,0
1534,18.963956399999987,72.8763329999999,2522.584047268811,3270.233601289892,179674.15003150742,180775.34692037824,180653.52818540003,0.0,industrial,3280.860705892682,,,0
1535,18.968956399999986,72.8763329999999,2193.1718441407584,3061.71922938086,179120.99807679356,180222.06590011172,180100.26800047388,0.0,industrial,3065.267542949268,,,0
1544,19.013956399999977,72.8763329999999,212.7369797024684,1418.2883339904438,174142.7370488541,175242.6063507323,175121.00186431865,0.0,residential,1605.1394043870832,,,1
1545,19.018956399999976,72.8763329999999,15.616906117061298,1302.2498160250282,173589.60923790402,174689.34112144864,174567.7588034584,0.0,residential,1403.4152074723395,,,1
1546,19.02395639999997,72.8763329999999,26.876090059760557,1411.764064420647,173036.48398371763,174136.07756878136,174014.51755961438,0.0,residential,895.651426489228,,,1
1547,19.028956399999974,72.8763329999999,120.03594055086936,1703.8815375021486,172483.3613135192,173582.81571137186,173461.27815278393,0.0,residential,492.5225856484623,,,1
1548,19.033956399999973,72.8763329999999,0.6754498244667667,1560.0775006897277,171930.2412548819,173029.5555680984,172908.04060321866,0.0,industrial,519.6426941403846,,,1
1549,19.03895639999997,72.8763329999999,1.2706339365915025,1322.6200825194649,171377.12383573575,172476.29715808263,172354.80493143143,0.0,industrial,218.91378284798225,,,1
1550,19.04395639999997,72.8763329999999,58.50048190476586,912.406474567535,170824.00908437427,171923.040500694,171801.571158201,0.0,industrial,499.73127148410725,,,1
1551,19.04895639999997,72.8763329999999,31.327094734391835,446.4980872123715,170270.89702945927,171369.78561555297,171248.33930457532,0.0,commercial,0.7067251534246126,,,1
1552,19.05395639999997,72.8763329999999,7.785274625322421,95.26511628863796,169717.78770002595,170816.5325225338,170695.10939187504,0.0,industrial,415.31553655600345,,,1
1553,19.058956399999968,72.8763329999999,9.119239935064058,490.1589720988779,169164.68112549078,170263.28124177078,170141.88144169978,0.0,residential,859.369315627668,,,1
1554,19.063956399999967,72.8763329999999,28.21330334448442,356.9477600809821,168611.57733565508,169710.0317936598,169588.65547592987,0.0,residential,663.8696937426463,,,1
1555,19.06895639999997,72.8763329999999,10.221206675847892,194.25966449720065,168058.4763607155,169156.7841988664,169035.43151673512,0.0,residential,188.98628964143376,,,1
1556,19.073956399999965,72.8763329999999,0.8292727654962735,389.4713306397872,167505.37823126814,168603.53847832832,168482.20958657732,0.0,residential,78.07605955886336,,,1
1557,19.078956399999964,72.8763329999999,13.049327623667638,404.3410852521071,166952.28297831342,168050.29465325776,167928.98970821302,0.0,industrial,292.02800518399266,,,1
1558,19.083956399999963,72.8763329999999,15.009693155555388,581.6023995060542,166399.19063326548,167497.05274514892,167375.7719047014,0.0,grass,845.5840096295694,,,1
1559,19.08895639999996,72.8763329999999,79.69664201149327,890.8411444884862,165846.10122795906,166943.81277578257,166822.5561994091,0.0,grass,930.2846352871858,,,1
1560,19.09395639999996,72.8763329999999,33.454339153807744,992.4212579149907,165293.01479465258,166390.57476722667,166269.3426160113,0.0,residential,682.8083047743395,,,1
1561,19.09895639999996,72.8763329999999,2.499197136643181,716.9950895467094,164739.93136604325,165837.33874184953,165716.13117850514,0.0,commercial,231.4036993970778,,,1
1562,19.10395639999996,72.8763329999999,33.457878645878324,518.967840132327,164186.85097526593,165284.10472231588,165162.92191120624,0.0,commercial,16.010748426806654,,,1
1563,19.10895639999996,72.8763329999999,17.933477784310906,158.71404198690266,163633.77365590542,164730.87273159722,164609.7148387593,0.0,residential,181.7598406658344,,,1
1564,19.11395639999996,72.8763329999999,26.79630118292012,391.37461393983625,163080.69944200144,164177.64279297387,164056.50998614077,0.0,residential,136.3749201541809,,,1
1565,19.11895639999996,72.8763329999999,21.97624695165426,318.8636050381148,162527.62836805912,163624.4149300433,163503.30737866717,0.0,residential,32.25418179073968,,,1
1566,19.123956399999955,72.8763329999999,18.92131101775067,438.6395486654746,161974.5604690564,163071.18916672477,162950.1070420006,0.0,commercial,0.0,,,1
1567,19.128956399999957,72.8763329999999,31.90987560108309,478.4459767052749,161421.495780448,162517.96552726073,162396.9090021502,0.0,commercial,0.0,,,1
1568,19.133956399999956,72.8763329999999,43.34864934611342,589.9838914039781,160868.43433818017,161964.74403622898,161843.71328548482,0.0,forest,179.45830788540115,,,1
1569,19.13895639999995,72.8763329999999,14.557932394004055,993.0832748394532,160315.37617869346,161411.52471854255,161290.51991873342,0.0,residential,80.60027031123649,,,1
1570,19.14395639999995,72.8763329999999,5.316434054277397,1439.1821893250228,159762.32133893645,160858.30759946085,160737.3289289964,0.0,farmland,625.212741515647,,,1
1571,19.14895639999995,72.8763329999999,2.10900575176884,1941.4429915515784,159209.26985636906,160305.09270458983,160184.1403437466,0.0,farmland,1170.4602227484845,,,1
1572,19.15395639999995,72.8763329999999,30.814804367469197,1876.4742696583107,158656.22176897494,159751.88005989188,159630.95419083923,0.0,farmland,1031.4344690666826,,,1
1573,19.158956399999948,72.8763329999999,92.16202929460248,1328.508396279099,158103.17711526994,159198.66969169103,159077.77049851776,0.0,farmland,633.9470432459357,,,1
1574,19.163956399999947,72.8763329999999,3.4438336040739426,788.4384921685573,157550.13593431187,158645.46162667967,158524.58929542106,0.0,farmland,330.1703197442042,,,1
1575,19.168956399999946,72.8763329999999,44.40444136382922,302.0905594255018,156997.0982657099,158092.25589192504,157971.41061059045,0.0,residential,561.8641545743117,,,1
1576,19.173956399999945,72.8763329999999,8.787077032235933,204.7586899757246,156444.0641496321,157539.0525148735,157418.23447347418,0.0,residential,215.24057848185868,,,1
1577,19.178956399999944,72.8763329999999,1.93789222034486,430.9037730687886,155891.03362681894,156985.85152336085,156865.06091393862,0.0,park,86.6678370400489,,,1
1578,19.183956399999943,72.8763329999999,56.053386344343416,799.7926846454363,155338.00673858987,156432.6529456155,156311.88996227173,0.0,forest,297.1358961114313,,,1
1579,19.18895639999994,72.8763329999999,25.910855449286966,637.0522224347282,154784.98352685836,155879.4568102702,155758.72164919527,0.0,residential,846.2060410328916,,,1
1580,19.19395639999994,72.8763329999999,14.204083591191344,203.06280394328564,154231.96403413668,155326.26314636355,155205.55600586697,0.0,park,1110.103222639733,,,1
1581,19.19895639999994,72.8763329999999,24.0061612268474,361.2559416491499,153678.94830355165,154773.0719833519,154652.39306389287,0.0,park,850.2270756995798,,,1
1582,19.20395639999994,72.8763329999999,15.26248230649118,363.2983102283968,153125.93637885174,154219.88335111315,154099.23285533176,0.0,residential,891.9349162056777,,,1
1583,19.208956399999938,72.8763329999999,6.058212306239408,171.61799446761393,152572.92830442268,153666.69727995855,153546.07541270746,0.0,park,1074.0824986543005,,,1
1584,19.213956399999937,72.8763329999999,7.047821399230636,493.2701327472482,152019.92412529525,153113.5138006367,152992.92076901346,0.0,park,847.9249592679068,,,1
1585,19.218956399999936,72.8763329999999,209.1110772898184,586.9264263183265,151466.92388715796,152560.33294434246,152439.76895772247,0.0,forest,943.5144760185522,,,1
1586,19.22395639999993,72.8763329999999,140.53545861909464,743.5520779346022,150913.9276363715,152007.15474272746,151886.6200127973,0.0,forest,1225.9995554940533,,,1
1587,19.22895639999993,72.8763329999999,109.21348005199584,1172.2586622871247,150360.93541997677,151453.97922790414,151333.47396869585,0.0,forest,1548.681297729741,,,1
1588,19.233956399999933,72.8763329999999,26.73514387993094,1050.7843865247753,149807.9472857122,150900.80643245886,150780.33086038462,0.0,forest,1976.534587255128,,,1
1589,19.23895639999993,72.8763329999999,300.03880771551826,1001.1253191220396,149254.96328202283,150347.636389457,150227.19072334448,0.0,forest,1689.630276306974,,,1
1590,19.24395639999993,72.8763329999999,218.8480718543976,914.182076604202,148701.98345807445,149794.46913245256,149674.05359358105,0.0,forest,1462.286086689045,,,1
1591,19.24895639999993,72.8763329999999,228.9748255875284,475.6397118937347,148149.00786376884,149241.30469549922,149120.9195076363,0.0,forest,1418.4037450140563,,,1
1592,19.25395639999993,72.8763329999999,34.007827564806185,397.01100931787227,147596.03654975575,148688.14311315765,148567.78850259664,0.0,quarry,1580.6318768329004,,,1
1593,19.258956399999928,72.8763329999999,57.1601759904031,837.8178352525366,147043.06956744642,148134.98442050462,148014.66061610263,0.0,forest,1896.8039888655055,,,1
1596,18.8939564,72.8813329999999,5215.152949517358,6042.295293442761,187399.40771163587,188505.5837846788,188382.9183961496,0.0,military,5874.762527483531,,,0
1597,18.8989564,72.8813329999999,4866.712211283571,5766.2945286545655,186846.17152001703,187952.23878344183,187829.59087516312,0.0,military,5593.039638206703,,,0
1598,18.9039564,72.8813329999999,4559.040963193025,5532.077028935165,186292.93699666255,187398.8948065552,187276.2644808849,0.0,military,5278.832775023867,,,0
1599,18.9089564,72.8813329999999,4300.897752352928,5307.07632622853,185739.7041589007,186845.551865526,186722.93922573925,0.0,military,4953.925087817679,,,0
1600,18.9139564,72.8813329999999,4101.644741270205,5005.644463120548,185186.4730242671,186292.20997199835,186169.61512229868,0.0,military,4672.133332869521,,,0
1601,18.918956399999995,72.8813329999999,3970.15865505232,4749.820687629779,184633.24361050807,185738.8691377559,185616.2921832862,0.0,military,4440.545851184834,,,0
1602,18.923956399999994,72.8813329999999,3913.276489669304,4547.309124409692,184080.01593558493,185185.52937472443,185062.97042157853,0.0,military,4268.602608067541,,,0
1603,18.928956399999997,72.8813329999999,3922.104927716534,4405.468026948759,183526.79001767555,184632.19069497305,184509.64985020692,0.0,military,4163.699449760338,,,0
1604,18.933956399999992,72.8813329999999,3911.585828967085,4330.263534229915,182973.5658751781,184078.85311071627,183956.3304823599,0.0,industrial,4127.122655031131,,,0
1605,18.93895639999999,72.8813329999999,3788.072662905004,4325.17310776293,182420.34352671617,183525.5166343183,183403.01233138744,0.0,industrial,4160.447613080204,,,0
1606,18.94395639999999,72.8813329999999,3576.516581588622,4390.44073714397,181867.12299113968,182972.18127829253,182849.69541080075,0.0,industrial,4256.98358652214,,,0
1607,18.94895639999999,72.8813329999999,3376.28883426333,4488.030111989867,181313.904287528,182418.8470553036,182296.37973427447,0.0,industrial,4224.13461096138,,,0
1608,18.95395639999999,72.8813329999999,3249.7903339550703,4304.51257896866,180760.68743519584,181865.51397817236,181743.065315652,0.0,industrial,4263.522636994756,,,0
1609,18.958956399999987,72.8813329999999,3207.8774260542878,3997.8265343924654,180207.4724536977,181312.1820598784,181189.7521689477,0.0,industrial,4011.159333319683,,,0
1610,18.963956399999987,72.8813329999999,2945.591207811872,3748.241058627656,179654.25936282706,180758.8513135586,180636.4403083465,0.0,industrial,3756.090394952829,,,0
1611,18.968956399999986,72.8813329999999,2642.852374760417,3567.7600210915502,179101.04818262247,180205.52175251185,180083.12974820787,0.0,industrial,3569.304883930817,,,0
1612,18.973956399999985,72.8813329999999,2164.908749537228,3467.1918788918674,178547.8389333737,179652.1933902036,179529.82050307124,0.0,industrial,3459.507509301437,,,0
1622,19.02395639999997,72.8813329999999,92.7032262146389,1908.277409002791,173015.85729299128,174118.97878280538,173996.80370799385,0.0,park,763.0179677804331,,,1
1623,19.028956399999974,72.8813329999999,0.8408072500018284,1707.7487344136046,172462.67069855882,173565.66454498246,173443.50994110352,0.0,park,210.578515622013,,,1
1624,19.033956399999973,72.8813329999999,20.023282671143612,1561.8029384220306,171909.4862994565,173012.35168128303,172890.2176785942,0.0,industrial,218.6375828968677,,,1
1625,19.03895639999997,72.8813329999999,8.163658898053892,1365.236929106768,171356.30411959134,172459.04020756137,172336.92693758543,0.0,scrub,179.58606781704347,,,1
1626,19.04395639999997,72.8813329999999,58.11086376880861,1131.1556184471349,170803.12418317897,171905.73013987462,171783.63773541633,0.0,industrial,463.7232039752047,,,1
1627,19.04895639999997,72.8813329999999,33.649996122258514,670.7176940467589,170249.94651475328,171352.42149449096,171230.35008965363,0.0,industrial,393.0268545156381,,,1
1628,19.05395639999997,72.8813329999999,14.004715558448543,482.67370424314527,169696.77113916725,170799.11428788872,170677.06401809113,0.0,residential,400.16630873147096,,,1
1629,19.058956399999968,72.8813329999999,26.471485304020103,410.0519108875829,169143.59808159893,170245.80853676028,170123.77953875402,0.0,park,654.3443625036621,,,1
1630,19.063956399999967,72.8813329999999,13.751870107393849,71.40163038721124,168590.42736755832,169692.50425801738,169570.49666990442,0.0,residential,856.8294518494664,,,1
1631,19.06895639999997,72.8813329999999,9.52069047631241,217.161417743792,168037.2590228926,169139.20146879434,169017.21543004474,0.0,residential,466.19035323676286,,,1
1632,19.073956399999965,72.8813329999999,5.6123841329297175,354.36502686360353,167484.0930737901,168585.90018645025,168463.93583792038,0.0,residential,420.5838218916847,,,1
1633,19.078956399999964,72.8813329999999,29.005657337213748,117.21497713119224,166930.92954678854,168032.60042857495,167910.65791252587,0.0,residential,440.6201797608981,,,1
1634,19.083956399999963,72.8813329999999,38.01243676174035,130.31561455889172,166377.7684687763,167479.30221298878,167357.38167310494,0.0,residential,403.3695676345072,,,1
1635,19.08895639999996,72.8813329999999,0.4453722694922417,536.4733318495458,165824.60986700558,166926.00555775323,166804.10713916158,0.0,grass,433.5342017772109,,,1
1636,19.09395639999996,72.8813329999999,52.57002339296812,605.5890141478649,165271.45376909032,166372.7104811672,166250.83433045645,0.0,residential,569.9783804802988,,,1
1637,19.09895639999996,72.8813329999999,32.79901805428113,229.62929028810404,164718.30020301757,165819.41700177582,165697.5632670163,0.0,industrial,103.81004592076796,,,1
1638,19.10395639999996,72.8813329999999,22.68299792183257,441.4051470054832,164165.1491971527,165266.12513837402,165144.29396913745,0.0,industrial,150.46814893247975,,,1
1639,19.10895639999996,72.8813329999999,31.44563030767384,382.0033140237374,163612.0007802449,164712.83491000943,164591.0264573895,0.0,commercial,44.00235923906381,,,1
1640,19.11395639999996,72.8813329999999,43.97644614536864,376.5953235611262,163058.8549814348,164159.54633598775,164037.7607526207,0.0,residential,429.8647469213713,,,1
1641,19.11895639999996,72.8813329999999,29.21813982899908,219.6451771493885,162505.71183025796,163606.25943587432,163484.49687596006,0.0,residential,122.2375825982978,,,1
1642,19.123956399999955,72.8813329999999,3.171099384093074,332.0404935346666,161952.57135665903,163052.97422950546,162931.23484882896,0.0,residential,223.4461729234087,,,1
1643,19.128956399999957,72.8813329999999,46.97843572095358,862.5568663269304,161399.4335909894,162499.69073698422,162377.97469293728,0.0,forest,33.52544661847442,,,1
1644,19.133956399999956,72.8813329999999,20.23454460540957,1046.8389188000965,160846.29856401987,161946.4089786901,161824.7164302935,0.0,farmland,393.87284247577054,,,1
1645,19.13895639999995,72.8813329999999,1.827803843997469,1352.0131088291728,160293.16630694742,161393.12897528376,161271.4600832099,0.0,farmland,529.59731568693,,,1
1646,19.14395639999995,72.8813329999999,175.60382755529497,1756.679158574283,159740.03685140295,160839.8507477119,160718.2056743076,0.0,farmland,611.7755361041592,,,1
1648,19.15395639999995,72.8813329999999,161.693054066744,1887.265427700688,158633.7864736218,159733.29970530482,159611.70276309515,0.0,farmland,585.7410241941002,,,1
1649,19.158956399999948,72.8813329999999,5.782730327481927,1343.7088741066634,158080.66561687636,159180.02693383026,159058.4543076129,0.0,farmland,300.89298145021246,,,1
1650,19.163956399999947,72.8813329999999,53.45594662054534,813.7913282883953,157527.5476926567,158626.75602492137,158505.20788397855,0.0,commercial,0.0,,,1
1651,19.168956399999946,72.8813329999999,4.986598735171966,363.1529820228809,156974.43273487256,158073.48700102506,157951.9635164343,0.0,residential,413.2152571004932,,,1
1652,19.173956399999945,72.8813329999999,2.199751138522988,388.303071684045,156421.32077791268,157520.21988490297,157398.72122956256,0.0,residential,142.68854831817632,,,1
1653,19.178956399999944,72.8813329999999,13.514091732033291,561.3703980435116,155868.21185665645,156966.95469964042,156845.4810482953,0.0,commercial,0.0,,,1
1654,19.183956399999943,72.8813329999999,165.07705867983418,1045.1879690864175,155315.10600647988,156413.69146864908,156292.2429979173,0.0,forest,257.7233841445197,,,1
1655,19.18895639999994,72.8813329999999,77.19983047528319,960.512839647282,154762.00326326588,155860.4302156744,155739.00710407383,0.0,forest,811.1735061023855,,,1
1656,19.19395639999994,72.8813329999999,25.116141253000965,692.5932656255425,154208.90366341238,155307.17096480046,155185.7733927763,0.0,forest,1364.737171282641,,,1
1657,19.19895639999994,72.8813329999999,17.403833637338856,799.609699195365,153655.80724384202,154753.91374045657,154632.541890409,0.0,residential,1368.4980291583597,,,1
1658,19.20395639999994,72.8813329999999,135.71708525414806,580.8864104449399,153102.71404201127,154200.65856742297,154079.31262373552,0.0,residential,1393.8039627857895,,,1
1659,19.208956399999938,72.8813329999999,152.32958433541887,454.3870434588706,152549.6240959228,153647.40547084,153526.08561990844,0.0,residential,1521.0976542879798,,,1
1660,19.213956399999937,72.8813329999999,84.45481090499146,819.4001655164355,151996.53744413034,153094.15447620928,152972.86090647097,0.0,forest,1370.7763301720256,,,1
1661,19.218956399999936,72.8813329999999,76.84920180439605,1095.5437643302491,151443.4541257519,152540.90560940374,152419.6385113675,0.0,forest,1434.2988368208587,,,1
1662,19.22395639999993,72.8813329999999,23.64275407848179,1199.844184210795,150890.37418048212,151987.65889667624,151866.41846295277,0.0,forest,1680.6079548783669,,,1
1663,19.22895639999993,72.8813329999999,18.1176985934795,1503.6347643754907,150337.29764859806,151434.41436466158,151313.2007899946,0.0,forest,1958.743494028696,,,1
1664,19.233956399999933,72.8813329999999,7.646018536407206,1573.2330147306802,149784.22457097282,150881.17204038662,150759.98552168434,0.0,forest,2311.9046994603104,,,1
1665,19.23895639999993,72.8813329999999,74.80208606541174,1498.4020765151913,149231.15498908656,150327.93195127728,150206.77268764458,0.0,forest,2152.422103195631,,,1
1672,18.8939564,72.8863329999999,5621.121146995983,6494.1889101887255,187381.7738514125,188491.1940648468,188367.9618075672,0.0,military,6329.503625224549,,,0
1673,18.8989564,72.8863329999999,5299.429197981237,6238.200928201146,186828.4875770192,187937.808734086,187814.5922773882,0.0,military,6036.557488809354,,,0
1674,18.9039564,72.8863329999999,5018.345761502211,6022.351177209436,186275.20266875863,187384.42418477792,187261.22362095604,0.0,military,5701.078645657223,,,0
1675,18.9089564,72.8863329999999,4785.032595675734,5743.973094018648,185721.91914126283,186831.04042627368,186707.8558484486,0.0,military,5401.617144370096,,,0
1676,18.9139564,72.8863329999999,4606.753631736606,5466.6726284262,185168.63700933845,186277.6574680355,186154.48897016488,0.0,military,5143.825482395112,,,0
1677,18.918956399999995,72.8863329999999,4490.069191873087,5233.420797736885,184615.3562879716,185724.27531964047,185601.1229965284,0.0,military,4934.41247652293,,,0
1678,18.923956399999994,72.8863329999999,4439.838379391289,5050.324611803757,184062.07699232825,185170.89399077976,185047.75793808704,0.0,military,4780.252478868367,,,0
1679,18.928956399999997,72.8863329999999,4448.87991144185,4922.983532600869,183508.79913775783,184617.51349126108,184494.393805516,0.0,military,4686.80097015433,,,0
1680,18.933956399999992,72.8863329999999,4425.116621015828,4855.78610526815,182955.522739796,184064.13383101096,183941.0306096194,0.0,industrial,4653.892448209933,,,0
1681,18.93895639999999,72.8863329999999,4298.562766806628,4851.232329971786,182402.24781417064,183510.7550200793,183387.66836133535,0.0,industrial,4683.455905721256,,,0
1682,18.94395639999999,72.8863329999999,4058.6315579077072,4909.496617930386,181848.97437679756,182957.377068634,182834.3070717312,0.0,industrial,4777.410401206049,,,0
1683,18.94895639999999,72.8863329999999,3883.3284499367046,5013.693417676132,181295.70244379004,182403.99998696987,182280.94675201175,0.0,industrial,4750.859327978766,,,0
1684,18.95395639999999,72.8863329999999,3770.633506692976,4736.947872914419,180742.43203145792,181850.623785506,181727.58741351755,0.0,industrial,4752.117227572175,,,0
1685,18.958956399999987,72.8863329999999,3698.159533382125,4460.084568668956,180189.16315631432,181297.24847479173,181174.22906773063,0.0,industrial,4470.841049944575,,,0
1686,18.963956399999987,72.8863329999999,3145.778204373243,4237.798642942523,179635.8958350741,180743.87406550412,180620.8717262722,0.0,industrial,4243.480287958067,,,0
1687,18.968956399999986,72.8863329999999,2593.9056834847784,4079.0225555208176,179082.6300846602,180190.5005684528,180067.51540090772,0.0,industrial,4079.060535005737,,,0
1690,18.983956399999983,72.8863329999999,950.2484506023684,4044.048144960055,177422.84243079025,178530.38566084107,178407.45264124117,0.0,industrial,2980.3590940460717,,,0
1691,18.98895639999998,72.8863329999999,431.4786876087041,4078.681866046631,176869.58313717443,177977.01592354488,177854.10050086194,0.0,industrial,2440.1889920706726,,,0
1698,19.02395639999997,72.8863329999999,36.25897568315479,1626.9982571598216,172996.81556215827,174103.45553847283,173980.666399742,0.0,industrial,899.3460165015815,,,1
1699,19.028956399999974,72.8863329999999,23.6336471253432,1247.8348664250402,172443.57006169797,173550.09388233803,173427.32324065946,0.0,industrial,521.6894042683907,,,1
1700,19.033956399999973,72.8863329999999,78.13712238310616,1039.2096219457908,171890.32637247653,172996.73329195092,172873.98126475993,0.0,industrial,536.6230056868721,,,1
1701,19.03895639999997,72.8863329999999,19.07122084090073,853.0214901492668,171337.0845146842,172443.37378019842,172320.6404860707,0.0,industrial,703.1927407054749,,,1
1702,19.04395639999997,72.8863329999999,47.515652667595816,780.2495882841501,170783.84450877682,171890.0153601376,171767.3009188038,0.0,industrial,832.5418400551713,,,1
1703,19.04895639999997,72.8863329999999,0.5920228277396754,514.0829056177298,170230.60637547373,171336.65804499152,171213.96257735247,0.0,residential,376.5039504589236,,,1
1704,19.05395639999997,72.8863329999999,7.063976895859446,83.64697739382574,169677.37013576698,170783.30184815745,170660.62547629917,0.0,commercial,0.0,,,1
1705,19.058956399999968,72.8863329999999,38.10667527474381,430.1430278737123,169124.13581092271,170229.9467832061,170107.28963041565,0.0,residential,413.18960979962975,,,1
1706,19.063956399999967,72.8863329999999,17.971583652038376,428.0270036918615,168570.90342248837,169676.59286388743,169553.9550546685,0.0,industrial,962.4509556116294,,,1
1707,19.06895639999997,72.8863329999999,35.49748348886208,629.8083869783198,168017.6729922964,169123.24010413262,169000.6217642217,0.0,residential,954.7000005031612,,,1
1708,19.073956399999965,72.8863329999999,26.764052061819477,689.2484123169081,167464.44454246562,168569.88851805372,168447.2897744363,0.0,residential,631.9187901476645,,,1
1709,19.078956399999964,72.8863329999999,23.07313862151269,391.4103172984962,166911.21809541222,168016.53811995272,167893.95910088002,0.0,residential,113.01476474012216,,,1
1710,19.083956399999963,72.8863329999999,14.41759665172497,292.0919209231221,166357.99367384845,167463.1889243187,167340.6297593244,0.0,recreation_ground,134.8004391810123,,,1
1711,19.08895639999996,72.8863329999999,75.25947782157108,554.6987130585314,165804.77130079325,166909.84094583642,166787.30176575392,0.0,residential,123.3895438378204,,,1
1712,19.09395639999996,72.8863329999999,30.83317136737552,101.30043918666266,165251.55099957268,166356.4941993849,166233.9751363647,0.0,residential,672.3970649919644,,,1
1713,19.09895639999996,72.8863329999999,20.86465978464389,263.2052636062071,164698.33279382694,165803.14870004266,165680.64988757012,0.0,residential,402.61786505398914,,,1
1714,19.10395639999996,72.8863329999999,21.27493142509672,61.54320329485977,164145.11670751614,165249.8044630914,165127.3260360047,0.0,industrial,54.349558189143245,,,1
1715,19.10895639999996,72.8863329999999,17.113009529011805,210.4833300712794,163591.90276492573,164696.46150401945,164574.003598528,0.0,residential,212.40930847190455,,,1
1716,19.11395639999996,72.8863329999999,45.89418099773948,437.6931149653587,163038.69099067105,164143.11983852435,164020.6825922274,0.0,forest,224.089631507527,,,1
1717,19.11895639999996,72.8863329999999,26.531046102654823,288.10168497718,162485.48140970248,163589.77948251582,163467.36303442146,0.0,residential,484.6956851790538,,,1
1718,19.123956399999955,72.8863329999999,14.482306458347802,451.4246309638331,161932.2740473149,163036.44045212326,162914.04494266765,0.0,recreation_ground,430.54354093279807,,,1
1719,19.128956399999957,72.8863329999999,5.842123445856845,692.690980219092,161379.0689291465,162483.10276369232,162360.7283347593,0.0,residential,428.865710652485,,,1
